0,1,0,2,5,4,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
3,1,2,3,0,2,7,4,5,2,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0
1,0,1,4,4,0,3,5,0,3,2,4,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0
1,3,3,2,1,3,2,6,6,5,0,0,0,0,0,0,4,2,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
8,3,2,3,1,1,1,0,3,5,1,3,1,0,0,1,3,2,0,2,3,0,0,0,0,2,1,0,1,0,0,0,0,1,0
1,2,0,1,1,1,7,3,3,2,1,0,0,0,0,2,3,1,1,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0
4,5,2,1,3,2,1,1,4,4,18,5,3,1,1,3,3,1,1,3,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0
14,24,3,0,0,8,4,2,2,5,15,10,5,2,1,2,1,5,2,2,3,1,2,0,3,1,0,0,0,0,0,0,2,2,0
3,6,18,18,12,7,0,1,4,7,13,3,7,11,1,1,1,0,3,1,3,2,6,1,3,0,0,1,0,0,0,1,0,0,1
0,1,2,1,13,20,9,10,7,6,3,3,8,3,6,8,7,0,0,2,4,1,2,0,3,0,0,1,1,0,0,1,2,0,1
3,3,3,4,6,7,9,21,9,5,3,7,3,7,18,8,4,0,5,7,3,4,5,2,2,2,3,1,0,0,1,1,4,1,0
3,3,4,4,6,5,7,7,13,10,17,15,7,12,24,7,4,0,1,3,4,4,3,0,1,4,1,1,2,1,1,0,0,0,1
2,6,2,4,2,2,1,4,3,4,6,14,23,15,23,15,7,0,1,7,8,9,8,4,3,5,3,0,0,0,1,1,0,1,1
0,1,1,9,2,3,4,9,0,11,2,7,2,21,9,17,24,7,14,8,11,4,3,7,1,3,4,0,0,0,1,0,0,0,0
2,2,3,2,3,7,5,3,16,3,8,9,5,22,11,4,6,5,3,3,1,2,0,3,2,3,2,2,4,0,0,0,0,0,0
2,3,1,1,7,4,2,1,1,4,5,2,11,14,7,9,15,2,0,3,1,0,0,3,1,2,0,3,1,2,0,0,0,0,0
2,0,0,1,1,4,0,0,1,2,2,9,9,18,3,3,6,3,1,6,2,2,1,2,0,1,2,5,2,1,0,3,0,1,0
0,1,0,0,1,6,0,3,4,4,0,3,6,4,8,4,6,5,7,3,3,5,1,1,0,0,1,0,9,0,0,0,1,0,0
0,1,0,2,1,1,0,2,0,4,2,4,10,5,2,8,7,3,2,3,2,8,2,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,1,6,1,6,1,1,0,12,2,0,12,7,4,5,2,14,3,2,4,1,0,0,0,1,1,3,1,0,0,0
1,1,0,2,0,0,0,0,2,2,6,5,1,3,4,6,5,3,2,7,10,1,1,1,1,0,1,0,0,0,1,0,0,0,1
0,0,0,0,0,1,1,1,1,1,1,4,0,1,3,1,7,1,6,9,5,3,0,0,0,0,0,4,0,0,2,0,0,0,0
0,0,0,0,0,0,0,1,0,0,2,5,2,0,3,1,5,1,1,4,5,5,6,11,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,1,6,3,1,2,2,4,0,0,1,2,0,1,7,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,2,1,0,2,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0
