13,24,32,57,56,49,33,35,24,36,77,58,42,64,0,0,0,46,30,19,53,0,0,26,34,44,26,26,22,25,0,24,0,0,0
26,50,36,50,33,40,35,33,34,41,30,32,43,0,68,64,69,61,53,68,33,16,62,44,37,34,52,24,39,0,0,57,0,52,0
39,29,26,47,29,18,34,53,23,32,38,36,20,0,30,0,62,27,22,35,45,42,61,64,107,28,33,35,46,0,47,18,32,0,0
31,36,70,35,26,31,30,48,62,35,58,0,49,62,65,66,59,37,47,58,67,37,26,34,63,33,35,25,71,63,74,58,54,0,0
39,34,35,27,36,37,48,38,34,52,28,35,30,0,47,61,43,30,31,42,57,55,42,74,0,37,25,23,70,0,49,50,53,72,54
27,29,21,36,41,25,39,30,32,33,42,58,0,37,0,62,37,35,25,28,62,30,20,46,76,63,68,73,80,0,48,0,0,0,0
59,47,24,17,30,49,26,27,37,27,53,33,29,0,0,47,40,24,39,39,38,58,20,37,40,43,0,75,76,75,48,0,6,0,0
47,55,36,16,27,40,37,42,29,38,36,44,34,54,0,59,51,28,33,27,24,33,36,22,23,35,14,58,0,46,26,83,60,71,0
44,46,53,50,40,35,34,30,41,30,34,29,44,47,43,71,0,43,48,38,39,39,45,32,22,21,30,23,34,38,14,38,52,49,67
63,30,27,30,32,49,47,40,30,24,27,33,38,29,32,47,45,2,38,48,54,56,58,48,29,20,42,48,37,35,31,47,46,27,21
51,28,33,38,30,31,26,45,44,50,25,28,26,30,32,28,31,31,44,40,25,41,32,29,37,43,74,50,26,34,37,32,29,39,44
48,32,34,43,27,31,31,36,30,33,45,30,20,24,36,25,30,28,39,32,28,41,35,27,56,33,63,60,45,31,44,33,35,35,54
40,34,41,61,40,40,36,44,31,38,29,32,39,39,38,22,37,36,30,27,28,31,27,31,25,40,50,16,0,0,48,53,37,45,49
25,44,33,35,43,28,31,37,25,26,25,26,25,38,30,31,25,27,34,24,33,40,36,28,35,60,44,23,76,25,44,0,66,0,78
53,28,21,32,56,35,32,34,31,31,25,26,32,44,34,32,19,23,26,34,29,43,30,28,42,43,39,33,31,36,29,29,42,49,74
63,42,38,42,45,42,21,34,29,33,33,22,27,41,33,41,31,38,34,48,31,28,40,42,47,37,41,25,38,34,32,27,33,13,86
44,43,24,30,25,40,34,37,33,34,34,40,39,47,27,25,37,31,25,29,24,33,46,37,31,39,34,37,32,31,45,22,33,36,82
21,63,43,38,28,40,30,34,28,25,27,25,39,39,47,31,27,30,37,36,30,31,34,20,0,76,39,32,67,35,39,41,38,31,78
0,41,39,39,29,40,33,26,32,33,31,38,33,28,33,43,25,33,44,24,36,41,33,24,16,32,32,19,57,30,43,17,44,55,64
23,66,89,50,50,55,51,42,36,31,25,30,53,33,25,37,38,48,44,43,35,23,31,27,34,0,38,36,53,30,40,38,63,63,65
50,56,0,54,24,0,29,23,28,36,42,49,60,43,47,34,43,44,43,28,29,41,28,40,22,0,18,33,45,0,47,34,35,45,87
0,81,0,35,45,43,16,34,29,25,27,43,40,32,37,21,37,21,31,30,36,37,21,52,0,0,58,50,53,78,52,55,45,65,63
16,53,34,30,41,38,34,38,0,16,25,33,22,24,34,22,41,32,40,32,26,32,43,36,69,0,0,75,32,0,66,35,5,36,85
32,72,0,24,25,39,46,0,0,17,24,44,30,28,29,23,39,28,30,0,24,28,26,52,0,0,0,46,31,75,35,28,35,0,0
25,85,0,12,0,29,38,0,0,34,32,39,27,28,34,38,47,29,37,0,32,35,24,26,0,0,40,45,33,39,31,25,0,0,0
