0,0,1,3,7,6,4,1,2,5,1,0,6,2,0,0,0,4,2,0,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0
1,0,0,3,5,3,10,3,4,4,2,4,3,0,0,1,1,1,0,3,1,1,2,1,1,0,3,1,0,2,0,1,0,1,0
0,3,0,5,3,2,7,4,3,5,2,2,1,0,0,0,4,0,2,3,0,3,1,0,2,3,1,0,0,0,0,2,0,1,0
2,1,0,0,0,2,3,6,3,5,7,0,1,1,0,4,9,4,5,4,2,3,0,0,0,2,2,2,1,0,0,0,0,0,0
5,2,5,1,1,2,5,0,4,4,1,5,2,1,0,1,6,4,1,0,4,2,4,1,0,6,0,0,0,0,1,0,0,0,1
3,3,0,1,2,4,8,0,2,5,8,1,0,0,0,4,3,8,0,2,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0
3,4,4,0,5,6,0,2,4,0,11,4,1,0,0,4,6,6,5,5,1,0,1,3,1,0,0,1,2,2,3,0,0,0,0
4,5,5,1,1,8,4,3,5,5,15,7,5,0,0,1,0,5,3,5,7,2,5,3,5,3,0,0,1,1,0,1,0,2,0
1,3,4,7,4,6,1,2,4,2,15,5,9,7,3,4,0,0,2,5,7,3,5,3,1,1,1,1,0,0,0,0,1,3,4
1,1,2,0,3,5,7,12,2,4,7,5,2,3,9,5,5,0,1,4,5,2,3,10,3,0,0,0,2,2,1,4,2,2,2
0,4,2,1,4,6,7,16,8,2,2,3,1,10,18,1,3,4,8,3,5,3,4,2,5,0,2,0,0,1,1,2,5,3,2
2,5,6,4,5,6,2,14,4,5,11,5,0,6,15,3,8,5,2,2,4,9,3,1,1,1,2,0,1,0,5,0,1,3,1
1,4,1,0,0,1,1,4,0,3,2,10,9,10,19,15,1,0,1,3,1,2,4,3,1,0,3,0,0,0,0,1,0,1,0
0,4,3,9,1,7,7,7,6,7,3,2,7,8,4,9,12,0,2,11,4,5,3,2,2,1,2,1,0,1,0,0,0,0,0
2,2,3,3,2,12,7,9,11,1,8,9,2,16,7,0,4,0,0,2,3,0,1,2,2,4,5,4,2,1,0,0,1,2,1
2,2,7,4,7,4,4,3,3,16,5,3,8,21,3,4,10,4,6,4,1,0,0,4,8,4,6,1,2,4,0,0,0,0,1
1,1,1,2,0,4,5,4,4,4,7,9,11,19,2,5,5,4,8,5,5,1,3,0,0,5,1,8,4,4,3,2,0,1,0
0,1,1,1,1,6,1,1,2,7,8,7,12,9,9,13,6,4,6,8,2,3,5,2,1,0,6,2,6,3,2,4,0,1,0
0,3,1,1,1,5,2,4,3,3,3,3,15,7,7,18,4,4,12,5,8,5,1,1,0,0,0,3,5,1,1,0,0,0,0
1,2,0,1,0,2,9,3,6,4,1,1,11,6,2,6,10,3,5,6,13,3,4,3,0,0,0,1,3,1,5,5,1,0,0
1,0,0,1,1,0,0,3,0,9,4,6,6,3,7,9,13,7,2,5,3,6,2,2,1,0,0,1,0,0,0,4,0,0,0
0,0,0,2,0,0,1,5,2,6,2,14,1,2,8,4,10,3,9,11,4,6,4,1,0,0,0,1,0,0,3,1,0,0,0
1,0,0,1,1,1,3,4,0,0,5,17,8,10,4,5,11,3,2,7,3,11,6,4,0,0,0,0,2,0,2,0,0,0,0
0,1,0,3,1,1,0,0,0,4,11,8,5,7,3,9,18,1,1,3,6,4,4,3,0,0,0,2,1,0,1,0,0,3,0
0,1,0,1,1,1,3,0,0,3,6,13,3,4,3,2,3,2,0,0,4,3,7,2,0,0,1,1,1,1,0,0,0,1,0
