40,17,28,44,43,41,39,34,32,45,48,50,34,59,0,23,0,21,13,49,42,0,0,23,36,42,0,14,14,26,0,0,0,0,43
27,31,27,42,39,38,36,30,30,28,25,29,40,0,66,58,40,29,53,83,36,20,21,44,57,13,27,10,51,40,0,0,32,50,0
35,27,26,46,27,31,36,46,17,29,32,38,32,24,11,0,44,26,24,44,47,26,59,75,78,27,23,10,29,0,18,38,0,0,0
22,24,61,25,17,25,40,39,46,27,35,33,24,70,47,73,49,40,50,60,50,45,20,24,55,29,44,42,46,76,81,51,11,0,0
25,34,40,25,26,21,46,23,33,33,30,35,31,30,0,61,33,27,27,15,43,68,66,57,17,26,37,13,65,0,22,81,58,67,78
23,53,23,21,36,29,46,32,31,25,23,38,21,38,0,45,24,28,31,34,30,34,21,66,74,39,58,64,74,0,43,0,0,0,0
41,36,26,22,25,48,34,22,19,24,30,32,24,43,16,42,36,18,25,29,33,22,22,45,12,26,0,60,74,79,84,0,0,29,0
39,47,28,18,22,39,30,31,28,34,34,30,23,21,0,58,55,30,32,27,26,19,23,16,28,21,0,63,32,86,68,81,71,46,0
44,52,42,43,31,31,24,21,38,29,29,24,32,45,57,48,0,62,31,35,30,27,33,35,23,28,17,60,28,39,17,26,50,50,75
63,24,27,44,29,29,28,35,32,22,28,31,32,22,32,34,43,34,27,33,40,60,39,43,32,20,0,56,26,31,33,23,28,26,10
43,23,25,30,24,27,21,39,33,38,23,25,20,25,31,24,29,41,46,35,22,32,30,28,29,42,64,63,37,20,33,27,39,30,48
45,26,30,38,26,27,26,28,26,31,35,29,21,20,35,21,30,25,38,39,24,33,32,30,40,27,55,0,43,19,36,24,38,30,58
42,33,39,50,55,34,20,46,27,37,24,27,32,31,32,24,35,32,29,32,25,34,31,24,33,21,29,0,11,0,46,68,42,37,83
17,25,26,29,54,27,27,38,25,26,21,24,25,31,26,22,27,22,26,24,27,34,36,29,33,51,28,28,73,25,23,0,73,0,83
48,23,18,26,39,38,29,32,25,32,21,25,23,39,33,26,20,15,34,28,29,37,28,22,29,34,39,25,31,31,21,0,33,22,92
50,30,34,35,37,28,23,32,31,29,28,25,25,37,25,34,32,33,31,32,22,39,31,36,35,30,30,33,22,37,38,37,30,0,87
22,25,19,30,17,40,25,35,47,31,30,35,35,42,28,21,32,24,25,26,20,20,57,65,21,42,20,24,28,27,20,31,53,0,82
23,59,17,44,38,35,32,19,25,20,30,26,32,39,35,24,23,28,25,32,27,24,30,21,30,0,52,19,28,18,32,38,40,34,52
21,41,32,35,16,52,25,18,18,29,33,27,28,24,23,36,32,26,22,23,32,31,24,25,14,27,40,20,36,36,30,40,29,37,72
15,46,75,31,38,48,55,37,33,23,38,40,37,29,26,26,30,37,33,43,25,23,28,34,27,0,39,21,29,24,29,32,23,17,106
59,50,0,27,23,0,22,28,38,33,52,50,48,39,35,26,42,39,30,24,24,30,24,30,28,33,36,25,28,37,44,29,0,0,94
45,72,0,14,34,0,31,38,31,23,32,42,23,22,31,24,37,36,22,26,31,36,22,45,65,0,33,39,51,64,49,90,67,17,57
37,70,29,14,24,22,15,22,0,0,19,24,21,29,34,23,35,24,28,25,23,25,29,34,46,0,0,53,35,0,63,24,0,0,0
0,99,38,26,23,25,27,43,0,13,23,38,33,25,23,22,36,29,30,47,25,29,25,33,0,0,0,51,38,71,32,41,34,13,0
0,0,0,0,4,18,49,0,34,33,20,26,22,23,31,18,57,27,33,0,32,26,19,18,0,0,0,37,32,62,11,0,0,93,0
