0,0,1,0,0,2,3,1,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,0,1,5,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,3,0,0,0,1,0,0,0,0
0,2,0,3,0,2,2,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0
5,2,0,0,0,0,0,3,1,1,2,0,0,0,0,1,1,1,2,0,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0
0,3,0,1,1,1,0,1,2,3,1,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,0,1,0,0,4,3,4,5,8,0,0,0,0,1,0,0,0,1,1,2,1,0,1,1,2,1,0,1,0,0,0,0,0
3,5,0,2,2,1,2,3,4,0,5,0,2,2,0,2,1,1,1,0,0,0,1,0,0,1,0,1,2,1,1,0,0,0,0
7,13,1,0,1,6,1,2,4,3,14,5,5,0,0,1,1,4,0,2,2,1,0,2,1,2,0,2,0,0,0,0,3,0,0
0,4,11,11,6,1,0,4,4,4,14,6,6,8,3,0,0,0,0,3,1,0,0,0,3,0,0,0,0,1,0,0,0,1,2
0,0,3,2,2,14,16,6,8,6,8,8,7,2,8,7,8,0,0,5,1,0,1,1,2,0,0,0,1,0,0,1,0,0,1
1,0,2,2,2,2,5,20,8,6,4,7,4,9,12,6,3,2,6,5,2,4,5,0,4,1,1,1,1,1,0,0,0,1,0
1,3,4,3,4,4,2,11,8,13,7,9,6,10,16,10,6,2,2,0,1,2,1,3,0,3,0,0,2,0,0,2,1,0,0
2,6,4,1,0,1,0,6,0,0,8,26,6,9,23,24,8,4,0,3,5,2,5,4,4,0,2,0,0,0,0,2,0,1,1
0,0,3,3,4,1,4,6,8,4,2,3,20,18,8,22,11,3,7,5,12,3,4,4,4,2,0,0,1,0,0,0,0,0,0
2,1,0,1,0,2,0,3,7,3,2,5,6,7,8,2,3,5,5,1,1,1,2,3,1,5,1,2,4,0,0,0,0,0,1
3,2,2,0,4,1,1,3,1,3,0,0,9,11,3,5,13,6,0,2,0,0,0,2,1,1,3,0,1,0,0,1,1,0,0
0,0,0,0,1,3,2,0,0,0,2,1,2,8,5,3,2,1,8,5,3,0,1,0,0,0,1,0,0,0,0,1,3,0,0
0,0,0,1,0,5,1,3,1,0,1,2,1,3,3,4,1,1,5,1,1,1,3,0,0,0,0,0,0,0,1,0,1,1,0
0,1,0,0,1,0,0,2,2,1,2,2,11,3,3,4,3,2,5,0,3,6,4,1,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,1,1,3,2,0,1,4,3,0,9,3,2,6,5,6,1,1,1,1,0,0,0,2,0,3,1,1,0,0
2,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,8,0,2,10,4,3,2,2,0,0,0,1,0,0,2,1,0,0,0
0,0,0,0,0,1,0,2,1,0,0,5,1,0,0,4,2,3,5,4,1,4,2,1,0,0,0,1,1,1,2,0,0,0,0
0,0,0,0,0,0,1,3,0,0,1,8,5,5,1,3,4,3,1,10,7,4,7,15,0,0,0,0,1,0,0,0,2,0,0
0,0,0,0,1,0,1,2,0,2,0,3,3,0,2,1,2,1,1,1,4,4,0,2,0,0,0,1,1,1,3,2,0,0,0
0,0,0,1,0,0,0,0,0,1,2,1,3,1,2,0,1,0,0,0,1,5,2,5,0,0,0,0,0,0,1,0,0,0,0
