0,1,2,3,1,2,1,0,1,2,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0,0,4,0,2,6,2,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,1,2,2,4,5,0,1,4,3,1,0,0,0,2,0,1,2,0,1,2,0,0,4,1,0,0,0,1,1,0,1,0
4,0,2,1,1,2,2,1,3,2,1,1,0,0,3,1,2,2,4,1,1,0,0,0,0,1,1,0,2,0,1,0,1,0,0
3,3,5,6,1,1,4,0,1,2,3,7,4,0,0,1,1,3,3,0,1,3,1,3,0,1,0,0,0,1,0,0,1,0,1
1,0,2,0,1,3,2,0,2,3,5,0,0,0,0,0,0,5,1,0,0,1,1,1,2,3,1,0,0,0,0,0,0,0,0
6,3,7,4,5,4,0,0,5,2,8,1,2,0,0,3,3,1,0,2,0,0,0,0,1,1,0,2,3,1,1,1,0,0,0
12,30,4,1,3,9,5,1,0,4,15,2,1,0,0,1,2,1,1,3,3,1,1,0,2,0,0,0,0,0,1,1,0,0,0
4,8,19,16,24,5,1,3,3,5,7,7,5,4,0,1,0,0,0,3,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0
0,1,1,2,8,21,15,6,5,3,13,14,10,3,11,10,3,1,0,3,1,2,2,2,0,0,0,0,0,0,0,4,2,3,0
1,3,7,6,9,5,7,38,16,7,12,13,5,12,25,6,3,0,6,7,8,5,5,4,3,0,2,1,0,0,1,0,2,0,0
1,2,1,9,4,5,6,14,7,17,11,14,15,20,17,5,10,1,2,3,5,3,5,1,1,3,2,0,3,0,3,0,0,0,0
3,8,10,1,1,2,0,4,2,7,11,31,12,27,31,26,7,6,3,5,9,10,7,5,5,3,3,0,0,0,0,2,4,1,0
0,2,2,9,3,2,8,12,5,7,7,4,7,25,13,22,18,9,13,13,12,8,2,4,1,2,0,1,1,0,0,0,1,0,0
2,0,1,0,4,2,4,11,12,2,4,6,9,20,8,4,10,5,4,4,4,1,0,2,2,4,6,3,2,0,0,0,0,0,0
1,1,3,0,8,3,0,4,4,7,5,2,9,9,4,6,5,2,2,1,0,0,1,1,3,1,2,2,2,4,0,0,0,0,1
4,1,2,1,0,6,0,0,0,1,1,6,4,9,2,3,5,2,5,6,1,2,3,0,0,1,2,3,3,1,0,0,0,0,0
0,3,1,1,0,1,0,2,4,4,4,5,8,7,4,7,9,4,2,2,1,4,5,0,0,0,0,0,3,1,3,0,3,0,1
0,2,0,0,1,2,2,5,0,7,4,7,13,3,2,7,6,4,3,2,6,9,4,2,0,0,0,2,1,0,2,0,1,0,0
1,3,1,2,0,0,1,3,5,2,0,2,11,7,2,12,6,1,5,3,5,3,0,0,0,0,0,0,1,3,5,0,0,0,0
0,1,0,1,0,0,0,2,3,3,5,6,1,3,6,4,8,4,1,5,6,1,1,1,1,0,0,0,1,0,1,2,1,0,0
0,0,0,0,0,0,1,0,0,1,0,4,1,1,1,1,7,2,7,11,18,5,0,1,0,0,1,1,1,0,2,0,1,0,1
0,0,0,1,1,0,1,0,0,0,0,6,3,1,2,5,9,1,3,4,6,8,3,10,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,1,1,2,5,1,4,0,3,5,0,0,0,1,3,2,6,0,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,0,0,0,2,3,7,4,2,3,0,0,0,0,2,1,0,2,3,0,0,0,0,1,0,0,0,0,0,0
