4,1,12,7,23,28,15,7,8,6,4,6,5,5,0,0,0,11,3,1,0,1,0,4,6,2,4,0,0,1,0,0,0,0,0
5,5,2,10,5,8,42,7,25,8,2,5,4,0,3,3,4,2,3,4,0,0,1,3,0,4,2,1,1,0,1,1,0,1,0
3,13,8,16,5,8,23,38,5,10,17,6,10,0,1,1,3,1,4,4,4,5,2,1,1,9,3,1,0,1,0,2,0,0,0
8,1,8,1,2,2,18,24,23,15,7,0,7,2,5,4,19,10,15,8,9,3,1,5,1,11,5,0,7,0,3,1,2,0,0
11,10,19,14,7,14,25,2,11,54,26,20,11,2,0,8,15,5,2,1,7,13,7,9,1,7,0,0,3,0,2,1,0,1,3
11,16,1,6,13,19,48,17,17,29,41,18,0,4,0,14,5,11,3,1,12,6,2,2,8,10,10,6,3,0,0,0,0,0,0
33,20,15,26,22,42,15,31,30,15,55,21,5,2,3,19,11,10,7,14,4,2,0,3,6,3,0,2,8,7,2,3,0,0,0
56,68,12,7,12,60,12,23,17,59,88,64,43,3,2,6,10,17,22,11,9,1,6,2,9,1,0,7,0,4,2,9,5,4,2
14,10,55,50,98,51,22,43,77,63,111,37,62,36,23,6,1,4,10,12,11,8,6,3,7,2,2,5,5,3,2,0,0,4,1
11,3,18,9,35,118,85,93,58,39,59,77,77,47,62,85,42,1,9,28,28,15,10,23,7,2,4,6,11,8,2,1,7,4,0
7,15,16,28,36,33,71,187,100,87,49,92,49,88,199,65,32,49,77,32,38,28,20,15,20,33,17,4,10,8,8,12,7,2,2
12,16,18,35,29,31,28,75,35,118,137,122,71,93,152,52,68,31,16,6,25,30,36,5,9,14,13,1,11,12,9,5,6,4,4
24,34,17,22,11,14,5,27,9,39,40,192,160,176,214,182,53,32,29,48,59,72,46,26,18,9,31,0,0,0,3,8,4,9,6
5,4,14,38,20,16,13,46,33,63,33,48,75,150,80,126,181,22,83,99,79,32,25,24,20,12,12,2,2,4,1,0,1,0,3
6,3,5,8,17,21,24,56,88,25,44,62,60,157,80,44,65,5,49,31,18,13,5,17,20,32,12,14,27,11,1,1,2,2,2
10,11,22,13,30,24,11,20,18,52,30,14,111,102,23,59,92,36,21,16,4,2,1,14,20,18,18,9,14,18,5,2,3,1,3
14,15,7,10,4,23,8,3,10,16,20,43,38,82,15,31,47,39,37,28,11,9,28,2,10,6,2,16,12,11,9,4,7,3,7
1,3,1,12,6,25,9,13,16,22,9,15,53,37,55,59,34,24,25,22,28,12,27,8,3,1,5,1,6,5,11,2,4,2,5
0,16,6,7,4,16,12,11,8,31,11,12,59,14,23,69,46,18,26,22,30,25,9,9,3,0,2,3,4,1,8,0,0,0,3
2,9,5,6,4,6,12,19,30,15,3,8,37,17,14,32,36,16,30,18,29,15,13,6,6,0,1,1,3,3,11,4,3,1,2
9,5,0,2,0,0,1,3,10,20,19,21,34,14,19,28,52,18,13,22,25,10,13,5,3,0,3,4,3,0,5,0,2,0,3
0,2,0,5,0,9,2,7,4,4,11,32,6,2,13,11,29,4,23,39,37,24,9,8,0,0,4,8,6,5,6,4,3,0,3
2,3,0,6,5,8,6,11,0,1,11,33,11,14,10,15,31,12,15,17,24,17,23,18,4,0,0,4,2,0,2,0,1,0,0
0,2,1,2,2,2,6,3,0,6,7,19,6,6,6,10,16,3,3,4,5,9,9,5,0,0,0,3,1,0,16,2,3,0,0
3,0,0,1,0,1,4,0,0,0,7,12,3,3,6,1,8,3,1,0,3,4,4,2,0,0,0,2,3,3,3,0,0,0,1
