3,9,13,10,31,26,22,4,12,14,6,3,10,3,0,0,0,14,0,0,1,0,1,5,6,7,1,3,0,0,0,0,3,0,0
8,8,9,15,8,5,43,5,23,7,4,2,6,0,3,3,16,14,3,4,1,0,6,1,3,8,1,1,0,0,2,2,2,2,0
7,8,13,29,15,8,21,59,2,9,12,3,5,0,0,0,6,0,0,5,1,2,4,3,2,6,3,4,0,0,2,6,1,1,0
8,3,10,4,3,9,12,45,21,23,12,0,11,1,13,5,20,13,19,12,13,12,1,7,0,18,12,5,4,6,6,2,0,0,0
15,16,14,22,6,17,32,9,21,47,20,22,8,0,1,4,12,3,5,5,7,15,11,7,0,11,3,0,5,1,8,5,3,3,2
13,15,5,7,17,28,57,17,18,29,42,5,3,1,3,14,5,7,1,4,8,1,1,4,7,22,15,11,1,0,1,0,1,0,0
33,35,40,27,20,68,21,35,32,9,48,17,7,0,2,32,30,8,5,12,14,2,2,4,6,4,0,3,9,18,22,2,0,1,0
60,105,27,9,7,80,28,23,26,50,99,73,61,0,2,10,21,23,18,14,15,3,10,4,9,3,0,17,1,5,7,12,9,6,1
6,11,47,66,132,48,19,31,74,49,71,41,44,38,16,15,2,7,6,19,17,6,11,6,13,3,5,23,30,12,5,2,2,10,7
17,9,21,9,55,118,124,83,70,23,46,76,87,35,67,85,47,2,15,42,49,33,13,27,10,0,2,23,21,24,17,10,11,5,2
11,27,29,51,37,33,83,203,100,108,33,59,44,49,163,54,40,49,72,47,45,79,29,21,30,40,28,41,16,17,15,11,15,10,2
25,36,32,43,42,62,61,84,47,127,147,100,45,61,127,40,64,19,17,17,32,56,56,7,6,22,25,13,24,12,12,11,18,17,7
47,61,69,29,19,20,3,19,7,40,46,165,129,127,228,168,55,42,18,51,60,64,69,65,18,10,32,0,0,4,7,11,22,30,4
11,6,23,59,19,30,22,49,19,55,27,48,89,146,71,120,150,13,83,115,93,40,25,25,34,24,17,7,3,5,6,0,3,1,2
8,9,16,7,18,21,28,47,59,22,42,41,55,115,60,39,50,6,50,21,19,12,10,18,15,28,27,23,27,17,6,0,12,3,3
25,15,16,15,46,26,13,22,14,68,21,12,72,117,28,44,120,65,38,17,7,3,3,11,25,4,17,10,28,33,16,5,9,0,4
17,6,3,7,5,27,8,5,16,18,20,60,50,99,16,30,62,47,59,44,9,12,15,8,10,5,6,26,12,15,11,8,9,1,5
1,3,0,12,3,31,7,25,14,17,17,25,51,60,47,47,41,24,47,32,21,25,22,2,2,0,6,1,8,6,19,8,10,3,4
0,8,5,10,4,23,11,15,2,31,21,17,101,14,33,61,27,12,36,18,35,45,14,11,4,0,1,1,8,4,18,2,1,1,1
3,15,4,5,5,6,18,15,36,18,6,14,63,25,9,63,48,21,28,15,47,11,15,4,10,0,1,1,3,6,16,2,1,2,2
5,7,0,3,2,0,1,7,7,24,34,60,37,30,27,39,71,27,20,43,50,10,9,4,4,0,0,0,5,1,17,1,2,0,0
0,8,0,2,0,4,1,15,6,9,12,59,4,4,18,9,33,8,28,47,36,29,6,6,0,0,5,10,7,3,19,2,5,1,4
2,1,2,6,2,4,3,8,0,0,7,64,8,12,15,9,33,12,20,26,42,26,23,27,1,0,0,1,5,0,11,2,1,2,2
0,1,1,3,1,6,3,4,1,2,6,36,8,9,13,14,21,6,4,3,7,7,8,1,0,0,0,7,5,0,23,5,1,4,2
1,3,0,0,0,1,3,0,0,1,8,21,5,4,10,2,9,4,3,1,5,10,3,3,0,0,1,2,3,1,2,3,0,1,1
