0,2,0,1,2,3,5,1,6,1,2,5,1,1,0,0,0,1,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
0,0,3,2,2,0,3,0,2,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,7,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,1,2,2,0,0,0,0,1,1,1,0,0,2,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0
0,1,2,2,0,0,1,0,3,1,1,1,0,0,0,1,2,1,2,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,1,1,5,1,1,3,0,0,0,0,0,1,1,2,0,0,1,3,2,0,1,2,0,1,2,0,0,0,0,0,0
2,2,1,2,5,3,1,0,1,3,2,0,0,0,0,3,3,3,2,1,1,0,2,3,2,3,0,0,0,0,0,0,0,0,0
0,4,1,0,1,6,1,2,2,1,8,5,0,0,0,0,0,2,0,5,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0
1,2,1,2,0,0,1,4,5,0,7,0,3,0,4,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,2,1,3,5,6,3,3,4,8,3,3,6,7,6,3,0,0,3,3,2,1,1,0,0,0,1,0,0,1,0,1,0,0
2,1,2,2,2,2,4,5,8,2,1,11,4,3,11,3,3,2,1,1,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,3,3,2,5,2,3,4,5,9,8,7,5,12,1,5,1,2,1,1,2,2,0,0,1,1,1,1,1,0,0,0,0,0
4,1,0,0,0,0,0,2,0,5,3,13,12,15,21,18,3,3,1,2,2,2,4,1,0,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1,1,0,1,3,8,3,6,5,12,14,5,5,1,5,7,4,2,0,2,1,0,0,0,0,1,0,0,0,0,0
1,2,3,3,0,3,6,5,13,5,7,11,3,9,7,5,2,0,3,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0
0,3,1,1,3,1,2,1,1,10,7,2,7,6,4,6,6,4,1,3,0,0,0,4,3,0,0,2,2,0,0,0,0,0,0
4,0,0,5,2,1,2,1,4,5,3,8,4,7,5,2,5,5,9,1,3,2,1,0,2,1,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,1,2,4,5,1,0,3,2,5,0,2,3,3,2,1,0,1,2,0,0,0,1,4,0,2,0,0,1,1
0,1,0,0,0,2,0,0,1,3,0,0,3,1,1,5,1,3,1,4,3,4,1,0,0,0,1,2,2,1,1,0,0,0,0
4,1,0,0,0,1,2,3,3,1,0,1,1,1,1,2,2,3,1,0,5,3,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0,0,0,0,0,0,1,5,2,1,4,1,1,1,2,4,0,1,3,2,2,3,2,0,0,0,0,0,0,2,2,0,0,0
0,0,1,0,0,0,0,0,0,1,3,3,0,1,2,4,4,1,1,7,4,3,0,0,0,0,0,0,2,0,1,0,1,0,0
0,0,0,1,1,0,1,3,0,1,4,3,3,1,2,3,5,4,1,3,8,2,2,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,2,2,6,1,2,2,4,3,2,1,0,1,2,1,2,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,5,3,1,7,4,0,2,0,0,0,1,3,9,0,0,0,0,0,1,0,0,0,0,0,0
