4,4,18,12,39,25,37,8,20,9,6,7,13,3,0,0,0,9,1,0,2,0,1,5,3,4,1,0,1,0,0,1,1,0,0
6,6,9,16,12,19,41,9,38,6,2,6,2,0,3,9,6,8,5,2,0,0,9,4,0,3,1,1,0,1,0,2,2,1,0
5,9,13,30,14,12,32,50,6,20,29,11,7,0,1,0,5,6,1,7,7,6,5,6,2,6,1,1,0,2,0,0,0,1,0
2,7,18,1,11,8,19,45,23,20,13,1,14,4,13,6,20,24,28,17,7,7,6,5,0,13,3,4,2,3,4,1,1,0,0
16,23,30,19,7,20,28,3,20,54,25,23,15,2,0,4,10,6,3,3,16,13,12,12,0,4,1,0,3,0,3,2,6,1,3
14,16,4,11,23,26,43,27,11,19,38,6,1,4,0,20,8,12,3,4,7,5,3,8,6,16,13,7,1,0,1,0,0,0,0
36,43,24,38,19,47,25,33,43,15,58,22,4,3,1,16,19,16,12,16,15,3,6,1,9,3,0,8,13,6,9,4,0,0,1
79,119,30,15,12,81,21,24,22,57,113,86,41,5,1,4,11,23,17,17,12,4,9,5,14,4,0,5,2,2,1,7,8,4,0
13,35,83,76,120,30,20,41,70,70,122,59,59,62,24,13,1,10,16,15,20,7,7,4,14,4,0,13,8,8,5,2,2,10,5
12,5,16,5,67,129,134,81,64,37,68,86,93,39,79,109,46,1,8,44,46,20,16,24,8,0,4,13,14,11,4,7,3,5,2
11,19,22,51,31,32,107,190,130,136,41,64,38,83,195,78,26,44,83,52,45,40,26,16,24,23,22,6,13,9,4,13,10,3,3
11,21,41,49,33,36,38,77,59,138,191,112,91,114,176,47,86,33,23,10,45,32,37,7,6,15,14,3,20,15,12,7,6,6,7
48,51,47,21,15,25,3,23,10,47,45,224,191,186,306,180,112,42,25,50,64,82,64,64,15,10,40,0,0,1,6,3,10,13,8
5,11,17,35,16,24,29,57,36,85,31,69,118,209,106,137,195,24,91,126,92,43,19,27,21,26,27,7,3,3,5,0,6,0,3
16,10,4,12,27,27,24,73,124,35,58,61,57,181,67,40,74,7,51,24,9,15,12,17,21,45,29,22,45,14,2,2,4,1,4
30,26,30,17,48,30,17,13,11,56,34,18,98,123,27,72,112,58,30,16,3,4,2,9,30,7,26,17,15,22,9,5,3,0,2
21,9,6,9,6,32,5,6,18,18,26,58,44,112,21,43,54,52,31,52,8,12,25,5,4,5,5,25,17,10,18,8,10,2,3
0,5,2,6,6,35,5,17,25,24,20,24,59,52,46,46,48,27,33,25,25,30,43,12,4,0,5,0,6,6,5,5,13,9,9
0,10,2,6,5,30,13,18,7,17,15,14,99,32,17,87,49,27,44,29,42,49,14,9,4,0,0,3,4,8,10,0,3,0,2
3,8,4,3,3,6,23,24,46,11,6,6,60,26,12,80,82,19,44,31,44,15,23,10,13,0,1,2,3,0,18,4,3,0,1
2,8,0,1,0,0,2,8,22,27,18,30,27,17,24,27,62,29,13,36,42,15,19,8,3,0,1,4,4,0,11,2,3,0,0
2,1,0,1,0,1,1,8,4,7,14,49,3,4,9,8,38,9,44,43,26,23,5,9,0,0,9,16,10,2,10,4,5,2,3
1,1,2,3,0,2,6,11,0,0,3,39,11,9,10,14,37,8,12,31,17,29,19,21,4,0,0,5,3,0,8,1,1,0,1
1,1,0,4,1,0,3,1,0,3,11,22,9,8,12,9,16,4,3,4,8,13,4,5,0,0,0,4,1,3,22,6,3,1,0
0,3,0,0,0,1,3,0,1,4,8,21,8,10,6,0,7,5,2,1,3,9,4,5,0,0,2,1,3,2,4,1,0,1,0
