0,1,8,9,15,14,26,3,12,5,0,4,8,4,0,0,1,2,2,2,2,2,0,2,2,5,2,1,0,2,0,0,0,0,1
2,4,6,8,10,8,31,12,23,9,4,4,4,0,3,2,1,5,2,2,4,1,3,1,1,7,1,0,0,0,0,0,0,0,0
1,8,2,12,6,8,12,34,7,15,16,6,14,0,0,0,5,0,5,8,6,10,2,2,1,11,0,1,1,0,3,3,1,0,0
5,2,7,2,8,6,18,17,25,15,6,0,5,1,3,3,19,12,22,6,11,7,2,4,1,11,5,4,3,4,2,1,0,0,1
8,15,14,16,9,8,13,9,18,36,11,13,7,3,0,2,13,13,4,2,10,12,7,8,0,2,4,2,0,0,0,0,2,3,0
8,17,3,11,5,6,22,10,12,23,31,4,0,2,0,11,5,9,1,3,4,6,1,4,4,18,6,4,0,0,1,0,0,0,0
12,22,19,18,16,24,5,13,15,9,36,23,5,0,1,18,15,24,12,16,10,0,1,3,6,4,1,2,4,7,7,0,0,0,0
18,48,21,7,7,33,6,6,11,29,56,39,17,2,1,4,13,13,16,12,19,2,7,1,13,3,0,2,1,1,0,6,2,4,1
9,17,43,32,57,16,11,28,47,35,40,34,23,28,13,9,0,2,6,21,15,7,8,4,13,2,1,4,2,4,0,0,1,7,3
4,2,12,7,17,62,78,37,29,12,51,49,44,31,42,49,35,1,6,31,13,22,11,21,12,2,2,5,6,7,3,2,3,3,2
11,10,13,22,23,19,52,85,76,50,36,61,21,38,98,28,18,27,47,21,30,19,22,8,12,8,6,4,2,0,2,6,5,2,5
14,6,19,37,22,24,18,59,36,70,97,63,32,47,52,41,45,17,7,8,26,26,14,3,4,4,8,1,1,8,6,1,5,3,4
18,17,8,12,4,10,0,40,3,50,46,140,88,102,158,97,36,24,14,30,43,26,25,18,12,3,9,0,1,2,2,1,2,1,0
0,9,13,25,16,20,22,42,22,52,25,40,44,77,41,89,88,16,58,55,59,32,11,10,18,9,4,4,0,1,3,0,1,0,4
2,14,8,1,14,31,25,50,63,33,53,45,34,89,54,25,55,9,21,12,9,7,7,11,13,31,6,9,6,2,3,1,2,0,3
9,11,12,12,27,17,17,11,25,64,32,22,52,70,20,31,73,32,15,9,4,2,2,10,19,6,17,16,10,9,3,3,2,0,2
10,10,2,11,12,22,16,9,24,16,33,55,59,99,14,18,32,44,48,31,11,9,14,6,4,7,3,14,11,7,7,4,3,0,2
1,5,3,4,2,25,12,28,20,21,19,11,37,26,44,39,24,27,35,24,30,22,23,6,2,0,4,3,17,4,7,3,3,0,5
3,14,4,7,1,16,14,20,13,33,8,11,59,16,22,57,45,20,21,11,30,37,15,7,3,0,1,3,4,4,10,2,0,0,5
10,7,2,6,3,4,7,16,33,7,3,3,43,8,12,58,37,18,27,19,32,17,10,9,10,1,1,3,3,2,10,2,2,3,1
2,3,1,2,2,1,1,3,11,23,10,10,24,20,33,21,39,23,11,33,25,13,24,3,1,0,4,4,8,0,4,1,0,0,2
0,2,0,2,0,1,1,14,5,13,13,24,4,7,15,9,40,6,28,50,41,24,5,5,0,0,1,8,7,3,4,0,1,3,0
3,2,3,7,2,9,4,13,0,0,12,64,16,15,14,13,48,13,14,28,33,16,11,10,1,0,0,0,6,0,3,0,0,0,2
1,2,0,10,4,4,4,0,2,5,17,36,7,11,6,15,36,4,3,1,14,16,12,3,0,0,0,0,5,0,1,1,0,2,0
0,0,0,0,1,0,9,0,1,2,8,28,10,12,7,1,14,3,2,0,10,9,8,5,0,0,0,1,5,2,0,0,0,0,0
