23,26,43,21,27,34,33,41,20,28,42,50,35,30,0,0,0,27,18,41,40,46,0,31,99,30,30,27,13,17,0,3,0,17,39
25,39,18,48,28,25,24,20,28,42,19,26,31,0,36,32,20,29,28,42,0,0,25,39,23,22,22,45,32,0,63,69,36,26,0
29,20,23,26,21,24,35,48,15,31,34,30,46,0,0,32,28,16,14,24,31,48,68,48,84,27,32,0,48,32,39,22,37,0,0
19,29,37,21,20,29,28,37,48,22,37,0,29,53,57,68,57,46,46,51,56,30,26,46,57,37,41,66,75,60,74,60,32,0,0
16,30,29,15,28,25,29,27,37,41,27,28,23,43,0,45,41,21,25,19,39,57,64,58,0,24,18,16,0,0,40,66,45,42,73
21,38,26,27,22,27,27,30,25,24,33,45,37,37,4,28,26,26,17,28,30,18,17,42,76,49,65,53,0,0,54,0,0,0,0
25,22,21,22,20,26,24,20,20,24,34,26,28,32,0,37,22,29,23,20,28,34,18,42,37,27,0,57,67,66,60,40,0,34,0
31,33,19,15,24,28,28,24,24,33,25,29,27,34,0,68,48,30,32,23,23,28,25,31,27,29,0,66,16,0,26,86,75,39,22
27,28,27,36,32,20,23,19,24,24,25,22,23,33,31,62,25,49,30,27,36,23,25,36,26,12,30,39,19,24,31,2,56,60,49
21,37,27,22,38,28,27,18,19,20,21,23,24,25,23,36,37,28,27,34,20,30,47,36,33,18,49,47,23,39,26,30,38,18,17
29,19,19,33,25,19,14,25,27,28,22,22,20,24,30,28,27,33,37,35,25,30,33,18,34,29,63,57,18,26,18,23,19,33,63
25,22,26,28,32,27,23,21,18,28,33,22,18,17,27,17,23,19,36,25,25,32,28,45,30,23,46,49,36,34,42,26,33,25,57
19,22,39,49,32,29,27,40,18,23,32,23,25,25,23,21,24,36,22,27,18,23,23,29,22,30,26,0,0,39,25,38,41,25,40
25,21,26,34,22,24,28,30,27,22,22,22,18,23,17,21,24,19,21,20,23,24,32,29,31,32,25,39,47,35,30,0,70,54,77
26,26,23,29,46,23,24,25,22,26,21,22,21,26,22,24,21,18,26,16,28,32,28,28,26,26,31,34,26,30,30,16,34,7,50
25,15,24,26,39,36,16,33,19,22,35,31,19,31,26,22,24,28,25,23,23,33,20,43,41,24,27,24,37,28,34,22,25,0,84
20,25,20,36,25,32,27,42,20,27,26,24,25,40,22,20,18,20,21,21,23,28,37,59,41,31,24,23,22,20,49,34,27,28,54
27,38,25,21,44,28,43,24,21,20,28,24,25,25,29,21,18,26,19,26,26,26,23,21,19,26,30,10,22,15,36,29,33,31,48
19,32,37,31,20,31,31,24,19,25,24,29,33,20,32,28,23,27,25,21,28,26,28,29,23,0,36,30,33,23,44,32,37,34,40
28,34,53,39,13,37,48,33,27,30,35,22,34,22,23,28,26,36,38,30,25,28,27,26,32,0,34,24,28,26,26,21,26,28,84
31,56,16,27,10,0,20,30,28,27,37,38,52,32,35,27,34,35,38,27,25,34,23,41,36,0,35,29,32,38,32,33,31,0,80
0,49,0,0,21,0,14,32,16,22,31,25,18,31,29,22,27,22,23,22,34,24,33,49,0,0,46,15,42,77,34,32,45,87,54
22,47,40,20,41,19,30,25,0,8,22,28,20,22,30,20,32,27,34,32,24,25,37,37,60,0,0,11,31,0,68,42,35,14,0
29,62,0,18,26,19,37,34,0,10,15,41,23,20,28,17,33,27,21,44,25,24,22,48,53,0,0,32,46,0,37,32,48,51,93
23,38,0,0,0,26,26,0,0,22,21,23,23,28,26,10,39,27,54,43,33,35,31,37,0,0,36,22,55,80,32,18,0,30,13
